Wd,Wn,Wout,Ib,N,DC Gain,GB,SR,Custo
2.3878671307524147e-05,9.96005000931052e-06,1.8922131034815e-06,4.870441563066737e-05,6,309.3653805566645,10232929.922807349,45932070.0,0.29624799179696576
2.5967727930003615e-05,1.7440642224694668e-05,2.745527859861875e-05,1.4653010926754256e-05,47,1408.6714052103262,5011872.336272632,6198747.5,0.18083652863898167
3.67318168074266e-05,3.950153289640258e-05,4.4144167360151355e-05,8.102093471164187e-05,19,1114.505732310283,21877616.239495095,34710040.0,0.19973135869546385
4.0944092941638116e-05,4.362533152412426e-05,1.2535367382307584e-05,8.181017229048965e-05,46,664.5950226576743,20892961.308539983,38955616.0,0.25366464721764354
4.97348362919759e-05,4.169005243948668e-05,3.0192370568772348e-05,4.00397723127722e-05,16,1188.480237456944,14454397.707458993,19266928.0,0.1908636250679605
2.4564256462387792e-05,1.4092417835406497e-05,2.621096051208248e-05,1.3102112824130808e-05,49,1436.125266043559,4570881.896148668,5451438.5,0.19307597624861703
3.124610190561503e-05,4.319102367416682e-05,1.9620208099943112e-05,2.574720917567194e-05,26,1139.4781252144905,9120108.393558927,13295363.0,0.1967377796525649
3.022953078551539e-05,3.545923114423016e-06,1.0513295469523854e-05,2.5227861624573597e-05,49,1362.517666704246,9120108.393558927,10815113.0,0.1700007945465427
8.250653362194744e-06,3.777232448716928e-05,2.5888600160118095e-05,9.194433704183242e-05,41,695.5452148596856,12022644.3461739,35914410.0,0.2499544762658632
1.3282206902352196e-05,8.425471351558463e-06,1.7738723135652448e-05,6.668993466147311e-06,47,1468.8687321235593,2630267.991895337,3170894.8,0.26069864648170876
3.924477901089518e-05,3.310875437696159e-05,4.278923210912391e-05,7.518944134056209e-05,14,1160.8062492178058,21877616.239495095,32978822.0,0.19418105930599697
4.5049072466275204e-05,4.734868142322668e-06,1.9293516907604657e-05,7.528403923059851e-05,32,1330.8875317825225,23442288.15319876,30771584.0,0.17379247399788536
4.7377987217604706e-05,1.996649352948224e-05,3.983725401283618e-05,6.513944764814517e-05,48,1283.9176961346307,16595869.07437528,23072862.0,0.17942300833167155
2.278160626137928e-05,9.226062559094392e-06,9.510042746934221e-06,1.2110300985620095e-05,17,1262.1519086072292,5248074.602497631,5823613.5,0.20342307959323272
3.818991486644914e-05,1.4399987930543383e-05,2.9820585408862176e-05,9.727398940219944e-05,47,1126.7725337830625,22908676.52767728,35323676.0,0.19826086926526879
1.97654334783955e-06,1.5211520156433061e-05,5.621454547994298e-06,6.293730370617323e-05,18,327.81315302428345,5623413.251903389,19948666.0,0.29403655514133276
3.0124138348354628e-05,2.2653343838786082e-05,3.91197944689309e-05,1.4254278112322725e-05,34,1445.7788349309335,5011872.336272632,6050903.0,0.17950526219580643
3.940934987027464e-05,3.785818224322109e-05,1.0885753883509096e-05,3.421193275583798e-05,2,920.9783018043846,9332543.007969735,31083618.0,0.22293056360990096
4.1937754163497374e-05,4.8221407598408995e-05,1.7141311581782135e-05,1.3147207564450563e-05,39,1240.3877714057758,5128613.839913555,7880783.5,0.18471244356362052
4.513502542624394e-06,3.4814061723097356e-06,2.8329899585543063e-05,1.500477173511948e-05,29,1520.4095161357334,3715352.29097166,6029190.5,0.17200840638762419
1.6581489258749684e-05,3.658991276637195e-05,3.1306764568709926e-05,2.4304632466332175e-05,4,1263.967254192824,8128305.1616408415,11779232.0,0.18181457829946193
2.4634225211017963e-06,4.0346391929608074e-05,8.319922115079619e-06,5.051736746414754e-05,45,424.28056937109005,5370317.96370243,21143038.0,0.28247247167499606
4.2517290084074884e-05,4.713856347416367e-05,3.4309421917623736e-06,2.933521297962059e-05,16,517.2003627746043,10471285.480508799,45153350.0,0.2713336614187952
1.5417579582689633e-05,3.978430212380666e-05,1.5657701213660477e-05,7.089649587861543e-05,16,715.2538426444049,16218100.97358898,32880900.0,0.24759189390033062
5.16503018932177e-06,3.664555781246403e-05,2.0288635470433713e-05,3.452326489602824e-05,15,883.5836597706866,6918309.709189237,15971769.0,0.22741326645452617
1.2313024576232092e-05,2.337397207444223e-05,1.2550843504303245e-05,8.202603097169564e-05,30,629.4033817207055,15488166.18912451,35611740.0,0.25788326411984624
1.646461808932224e-05,2.779561923452719e-05,1.5649551048021245e-05,6.290069979290973e-05,3,813.7481773021311,13182567.385563815,27877322.0,0.2357848325103118
4.241465630687319e-05,2.6073945120906927e-05,4.4546351815637166e-05,5.131208151465584e-05,21,1306.7937898950165,15848931.924610823,21605054.0,0.17668072427714887
1.7874179029434254e-05,1.5248668839983196e-06,3.2954421717607256e-05,5.9415025165143325e-05,5,1941.8558063717758,14454397.707458993,26060554.0,0.10055232317604006
1.9127769557904636e-05,3.3736939971145275e-05,4.779769348783996e-05,6.153680278300053e-05,4,1160.5566627495407,15135612.484361785,28203840.0,0.19421097861824133
4.536203988099493e-05,2.513192624904253e-05,4.95211490396078e-05,9.906947755557875e-05,25,1209.424492609206,25703957.82768813,38147776.0,0.18835292120656255
3.395908474693576e-06,1.2522810835538684e-05,3.6991802341824977e-05,2.923402276111107e-05,7,1106.7289907379165,5495408.738576146,12765736.0,0.20066359977794157
2.7729046823704282e-05,3.4935711366178064e-05,2.064530348568149e-05,5.6707133975691467e-05,44,951.7833213451275,14454397.707458993,25536032.0,0.21923779530904167
5.893705995408772e-06,1.97667905225681e-05,2.4561085019559515e-05,6.263040854794535e-05,45,827.9962547012628,8511380.382023606,23630636.0,0.2340768365618556
5.614109158999805e-06,1.6323382441129017e-05,4.430420816715594e-05,1.787839983213343e-05,25,1311.4021206700475,4265795.18801585,7178724.5,0.17945015635858222
2.6462510395625363e-05,1.4882116044210261e-05,1.370768559036818e-05,7.049602598708906e-05,32,856.7003084271387,19054607.179632097,30579388.0,0.2306359226690764
4.363838686541085e-05,1.3296279449109572e-05,2.5495016578222176e-05,3.222080766325889e-05,28,1348.6307540986993,11481536.214968609,13922659.0,0.1716654956709404
8.77742069038101e-06,3.986459965002868e-06,9.785325389849875e-06,1.0980032867795074e-05,31,1379.5495847114623,3890451.4499427374,4976208.0,0.21002385922987765
4.107411204482622e-05,1.9857763816578647e-05,7.854338727298246e-06,8.14844060509463e-06,20,1216.7889737881505,4168693.8347032797,19963700.0,0.18747010006068035
1.9908935217526556e-05,2.8593935206702826e-05,3.077578028625199e-05,9.088205870670718e-05,26,932.9347216102759,19054607.179632097,37589076.0,0.2214972813491134
3.1181746101346685e-05,1.578952547192244e-05,1.2748706790775077e-05,7.223922651067468e-05,9,827.0619617480406,19952623.149688404,32635670.0,0.23418883543258548
2.0854940221705428e-05,4.995878255252401e-05,4.367574279290289e-05,7.955776441414176e-05,46,1009.9499470358534,13803842.64602858,30019470.0,0.21226503974124955
4.684826580236208e-06,2.8062022171153968e-05,3.907286863836607e-05,1.7680425164091843e-05,19,1206.6905569744513,4265795.18801585,7790725.0,0.1888895459647215
3.555040749026221e-05,1.1475330541526604e-05,3.903190659539665e-05,6.751447855713845e-05,4,1390.7185062706296,18620871.366628308,30582060.0,0.16662020372203032
3.731817513282622e-05,2.172738464309086e-05,4.7346679318129435e-05,1.4132771692626634e-05,10,1494.806442025581,6025595.860743467,6620384.5,0.1645603723696513
1.456732010569308e-06,4.229288341112236e-05,2.265152308516599e-05,3.151767606871442e-05,44,674.7415434789659,3019951.720401964,12253731.0,0.2526676378102596
2.293514796369149e-05,4.449752945709032e-05,1.1314733237388816e-05,8.861795113478664e-05,27,567.7562345417775,20417379.446694892,41792052.0,0.26527324907472233
4.1627428575632705e-05,3.467164446388821e-05,2.5426075908854936e-05,2.2823799143456848e-05,38,1267.7090880868589,7943282.347242667,11059567.0,0.18136602394705528
2.0061116638508862e-05,1.3486750639073453e-05,1.3684328802879873e-05,5.344484131753705e-05,38,932.7033841805131,14125375.446227267,22997800.0,0.2215250130480432
2.9563502657517533e-05,4.5904503236628976e-05,2.2892823046351593e-05,4.3420707242504294e-05,19,1040.3680080467757,13803842.64602858,21330518.0,0.2086186583024657
3.890727094865914e-05,1.1303448189835476e-05,1.349684696017897e-05,7.249050797511127e-05,25,926.1283148205746,22387211.385682955,31692908.0,0.22231320302715418
2.4096564746908974e-05,3.208774235463089e-05,6.162917944185616e-06,8.849507077122189e-05,12,420.6166588866603,20417379.446694892,38568788.0,0.2829116849167274
4.5647548833971934e-05,3.799908319748778e-05,1.613527550326334e-05,9.521300910913037e-05,41,730.3042447809454,25118864.315095305,43113656.0,0.24578771884205822
3.3678827766449974e-05,1.3221970360700318e-05,2.7412136851944654e-05,4.1336164661308275e-06,32,1523.63117749459,2089296.1308540045,2704363.8,0.2889972793777155
8.307860637125418e-06,3.270182900528314e-05,2.4871069715415217e-05,1.615120732198802e-05,42,1222.7399120128584,4365158.322401581,7648416.5,0.18734283765883028
3.259079446531675e-05,1.6958138647965934e-05,8.452648969620127e-06,1.1372312929796012e-05,35,1169.1138557727681,5011872.336272632,8973843.0,0.1931851804979475
1.4201243856054077e-05,4.096265183934458e-05,2.1071148043133086e-05,2.6192168687603714e-05,46,1104.1364840499386,6918309.709189237,13219082.0,0.2009743779127994
2.3048351957897245e-05,3.8870386153276177e-05,1.6018981623452026e-05,7.514548311659682e-06,36,1310.1963687232649,3162277.6601683246,4317786.0,0.23374973593057013
4.679308746352344e-05,2.2607218829351143e-05,4.8495958245954105e-05,5.7879198326959936e-05,14,1345.3261288469187,18620871.366628308,24855982.0,0.17206163940199218
1.8773375238242992e-05,2.987398769804617e-05,2.532972801893509e-05,2.1450331732992668e-05,4,1276.2153083888377,7762471.166286773,10438556.0,0.18034633620916152
3.718114069756881e-05,1.692148960518487e-05,2.847038081372257e-05,2.5363528936254067e-05,17,1369.7142968851913,9549925.86021418,11561497.0,0.16913809462940574
1.5636865574715145e-05,5.887191280510789e-06,2.0470826150664876e-05,3.731552092177644e-05,2,1394.7368288368864,9120108.393558927,17066992.0,0.16613850514119757
2.9021709362405637e-06,4.152971766240342e-05,4.674099593959088e-05,7.085335187233937e-05,38,694.7208192121649,5623413.251903389,21318828.0,0.25005330113791063
2.0583103659277254e-05,4.9095661579579955e-05,1.0020855204454315e-05,5.57534851998141e-05,32,653.182049002154,14454397.707458993,28688148.0,0.2550327835785995
4.586954962438692e-05,2.7359605826380927e-05,9.750379735379768e-06,3.794469738960957e-05,29,854.0574663433133,13803842.64602858,18729860.0,0.23095273478660872
4.156399681140723e-05,3.230140568317352e-05,2.9667380273376894e-05,9.859513903469915e-05,27,963.203103594858,26302679.9189533,41880304.0,0.2178688427641895
2.561009129397238e-05,4.5905134256384176e-05,3.6180349668526246e-05,6.770149299367638e-05,6,1045.5170009060182,18197008.586099476,31496562.0,0.20800142001158214
7.1374358242958135e-06,3.2427308214304305e-05,2.687131922208209e-05,2.3356279626294126e-05,13,1134.7351518368932,6309573.444801817,10966378.0,0.19730634613951178
3.6932536536309405e-05,4.1200537184659926e-05,1.3447797332708816e-05,1.0631583477577549e-05,36,1231.4430139014469,4466835.921509551,6260520.5,0.1994025551869173
4.657993344826629e-05,1.579386391901317e-05,4.213888002805474e-06,4.596615729905432e-05,33,546.7994269997138,15848931.924610823,33248518.0,0.26778545766060513
1.5510814136960673e-05,1.590431937944085e-05,2.1811788212188225e-05,5.879688774872446e-05,34,1017.1088945241869,13489628.825916274,24314492.0,0.2114068570571753
3.267603362305811e-06,4.670366898032246e-05,3.5856808601022664e-06,4.6067707264794255e-05,28,294.5857353396018,6165950.018614708,21007818.0,0.29801970972375785
3.818664195208669e-05,3.427755182100551e-05,4.009666893278611e-05,2.3384846605384645e-05,31,1363.5912028212233,7762471.166286773,10369973.0,0.16987210382659823
2.3761059145713966e-05,2.626522109664772e-05,2.8381937958586553e-06,2.2821983630065095e-05,43,539.0484937915988,7943282.347242667,20902228.0,0.26871460495152466
1.1781002733321413e-05,4.2526180133143406e-05,1.715644936685728e-05,2.9979046703504036e-05,49,985.4312461066432,7413102.413009037,15516729.0,0.21520423221440751
3.1107106113917904e-05,3.099919149452067e-05,1.437372329579975e-05,1.891894202300187e-05,22,1153.9338410944486,7585775.750291697,9636824.0,0.19500489292944057
1.0730898359868641e-05,4.162267972658891e-06,1.6207799873278177e-05,5.970976762905889e-06,32,1556.0589321898146,2511886.431509537,3085683.2,0.260206967569532
3.6079976358825506e-05,3.2143626241452027e-05,5.3836901836389435e-06,9.745657879306052e-06,49,1005.0028533430453,4168693.8347032797,15186488.0,0.2128580752608674
2.3543448651579607e-06,9.815569214452232e-06,2.229298752762226e-05,3.9909010601887966e-05,9,858.5618437885385,5248074.602497631,16519189.0,0.23041277011549943
4.9991816748922634e-05,8.916057874450736e-06,5.2526934221633806e-06,5.330108302480267e-05,44,662.9507684303034,18197008.586099476,27951530.0,0.2538617530783089
1.0011789357957372e-05,2.457140453051833e-05,4.6956705783661226e-05,6.338765769276552e-05,41,1070.8819598382745,9772372.209557923,21801618.0,0.2049607819047389
5.324044146207396e-06,1.1632908278544273e-05,2.7650042016507416e-06,2.8265448747101765e-05,44,461.19804737278184,6165950.018614708,12735926.0,0.27804696912558163
2.1746431585211062e-05,4.541230006900183e-05,3.6706460690951286e-05,2.2404737826079436e-05,11,1297.8877618359081,8128305.1616408415,10934152.0,0.17774833918515895
4.792595155608936e-05,3.2886088249034575e-05,4.0274720157905173e-05,7.432890211962181e-05,38,1161.4641044494438,19054607.179632097,28963708.0,0.19410219855595803
1.1361697305800283e-05,3.385319248950042e-05,2.5752707183595564e-05,4.007780509425687e-05,30,1030.2881698208819,9332543.007969735,18009128.0,0.20982698433612199
2.973201924037798e-05,5.172068056092675e-06,1.5860139494914955e-05,3.872591554056206e-06,22,1582.3119805530237,2398832.9190194495,2985823.2,0.2650047628177955
4.433946151521374e-05,3.0433443945411694e-05,2.24460606967991e-05,8.27987848868072e-05,31,924.9543183722095,23442288.15319876,36275540.0,0.22245393648340506
1.3724384019593813e-05,4.4201555096697624e-05,9.44000109506022e-06,5.192626934183933e-05,32,632.8615719462258,12302687.70812358,26150926.0,0.257468711704898
2.9183399706045007e-06,4.104992928662649e-05,3.3601694113742665e-05,8.050396149998128e-05,21,602.0205204007599,7244359.600749766,27052564.0,0.26116579936172074
2.5774295694616908e-05,4.3273148957483525e-05,2.7422499456444345e-05,5.182811083843974e-05,41,1040.350110546326,12882495.51693109,23444742.0,0.20862080377496692
6.024069404852647e-06,3.332051982168181e-05,4.2993192383645425e-05,4.572431859519913e-05,3,1014.3164889323858,8709635.899560643,20595656.0,0.21174159818074142
3.6471497595868727e-06,1.5462972942238296e-05,4.8893403953481465e-05,9.509525860779751e-05,15,796.8325918957394,8709635.899560643,30805610.0,0.23781259741715063
3.7757631387322075e-05,2.366171884993837e-05,4.414940395834439e-05,6.462816770554347e-06,21,1500.1029583998513,3019951.720401964,3346149.8,0.2475954233002968
1.9869280873381366e-05,4.5630303503581115e-05,2.134470555248294e-06,4.7433820923418075e-05,24,262.88605388165513,11748975.549395071,20972400.0,0.3018197261035696
2.710138209038599e-05,2.819901010663305e-05,1.4764783725015283e-05,4.084145608957071e-05,38,957.1712658198514,12302687.70812358,19431144.0,0.21859191256461638
4.767652864452356e-05,3.282420378585537e-05,1.9159395360166664e-05,2.7354138935915747e-05,30,1161.7595607387318,10232929.922807349,13581312.0,0.19406678057422524
3.3024181238509024e-05,2.3628238639353356e-05,3.2220109854191566e-05,5.798837668656723e-06,7,1507.7475847487196,4786300.923226297,4549967.5,0.20970365043779202
1.599638126427378e-05,4.819212433274228e-05,3.547543898822604e-05,5.957061334728262e-05,12,1008.3868200547172,14454397.707458993,27449874.0,0.2124524204295988
3.5259849561060053e-05,1.723709513820651e-05,2.2278576064849752e-05,1.4474770469658017e-06,24,1536.3385606124941,4073802.778041055,3297135.2,0.24632108294671842
2.5428904305330262e-05,2.945157719273301e-05,3.786960970256975e-05,5.95161143160393e-05,19,1154.3788591731395,16218100.97358898,25723500.0,0.1949515461476888
3.5967042544478184e-05,1.43204921593939e-05,3.6673237770625874e-05,7.524703620172916e-05,49,1273.345735354317,17782794.100388877,26124988.0,0.18069032782146557
4.2359227659588215e-05,2.5437330278857205e-05,3.748161316256648e-05,8.99140361847169e-05,25,1123.168752044243,24547089.15684982,36677732.0,0.19869287454125076
3.707023804983196e-05,4.22932108092032e-05,7.702363480756271e-06,5.263703651392515e-05,34,624.8506789444236,16218100.97358898,27095356.0,0.25842902181603117
3.4089889102725944e-05,7.234651508965152e-06,1.4111411470978611e-05,4.001030809395384e-05,18,1206.2713718308007,14125375.446227267,18040834.0,0.18873090325730843
8.54390795987554e-06,4.4152262689463694e-05,4.223565483764375e-06,4.941490444315864e-05,39,383.4176581128058,9549925.86021418,24634088.0,0.28737093516000833
3.949942542792241e-05,8.601778959063998e-06,2.3835758984332073e-05,7.22405760119302e-05,23,1253.761847254947,21877616.239495095,30339584.0,0.18303795695006522
7.0000289377871724e-06,4.061359602002462e-05,3.337996394013196e-05,8.039036592682821e-05,48,768.4534762180792,9549925.86021418,29521028.0,0.2412145591864745
